"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOW UNDER RBI’s AUTOMATIC ROUTE
RECEIVED DURING APRIL 2022 TO JUNE 2022",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
"373
7",INADEV INDIA PRIVATE LIMITED,WEST BENGAL,North 24 Parganas,"Computer consultancy and computer facilities
management activities",INADEV HOLDING LLC,U.S.A,10000,131.2891,"Received in the
company"
"373
8",NUTRIGLOW GBL LIFESCIENCES PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of ayurvedic or unani pharmaceutical preparation,The G.O.A.T Brand Labs Pte. Ltd.,Singapore,10000,131.2891,Received in the company
"373
9",PHASTAR CRO PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other professional, scientific and technical activities n.e.c.",VIVOS TECHNOLOGY LIMITED,United Kingdom,10000,131.2891,Received in the company
"374
0",QKRISHI QUANTUM PRIVATE LIMITED,HARYANA,Gurgaon,"Other information technology and
computer service activities n.e.c",SREE PRABHA NARAYAN,U.S.A,10000,131.2891,Received in the company
"374
1",PASSING GIFTS PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,EDUCATIONAL SUPPORT SERVICES,Heifer Project International,U.S.A,9900,129.9762,Received in the company
"374
2","AIT WORLDWIDE LOGISTICS INDIA
PRIVATE LIMITED",MAHARASHTR A,Mumbai,Other land transport services n.e.c,AIT WORLDWIDE LOGISTICS INC,U.S.A,10000,129.3338,"Received in the
company"
,,,,,,,,,
"374
3",DASHCLICKS INDIA PRIVATE LIMITED,RAJASTHAN,Jaipur,Other information technology and computer service activities n.e.c,TOMER M SELA,U.S.A,10000,129.3338,Received in the company
"374
4",GBL ALTAIR PRIVATE LIMITED,KARNATAKA,Bengaluru,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or
household goods",The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,129.3338,Received in the company
"374
5",GBL RIGEL PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other furniture n.e.c.,The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,129.3338,Received in the company
"374
6",HEALTH4SILVERS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other human health activities n.e.c. (including independent ambulance activities),GANESAN KEERTHIVASAN,U.S.A,10000,129.3338,Received in the company
"374
7",Ind Ops Private Limited,DELHI,North West Delhi,Other business support service activities n.e.c,Leong Chan Seng Bertram,Thailand,10000,129.3338,Received in the company
"374
8",KLUTHE INDIA PRIVATE LIMITED,MAHARASHTR A,Pune,"Wholesale of industrial chemicals,",Rematec GmbH,Germany,10000,129.3338,Received in the company
"374
9",MINELAB INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of other special-purpose
machinery n.e.c.","CODAN RADIO COMMUNICATIONS PTY
LTD",Australia,10000,129.3338,"Received in the
company"
"375
0",NARRATO PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",Narrato Inc,U.S.A,10000,129.3338,Received in the company
"375
1",SMARTOPS ORIGIN UTILITY INDIA PRIVATE LIMITED,DELHI,West Delhi,"Providing software support and
maintenance to the clients",Origin Smartops Inc.,U.S.A,10000,129.3338,Received in the company
"375
2",DAO DOOR PRIVATE LIMITED,KARNATAKA,Bangalore Rural,"Other information technology and computer service
activities n.e.c","DAOLENS, INC.",U.S.A,9999,129.3209,Received in the company
,,,,,,,,,
"375
3",VAESO INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,VAESO INC,U.S.A,9999,129.3209,Received in the company
"375
4",CAREERWISE IT PRIVATE LIMITED,UTTAR PRADESH,Bareilly,"Other information technology and computer service
activities n.e.c",CAREERWISE (UK) LIMITED,United Kingdom,9990,129.2045,Received in the company
"375
5","ABS QE ASSURANCE SERVICES PRIVATE
LIMITED",MAHARASHTR A,Thane,"Other professional, scientific and technical
activities n.e.c.","ABS GROUP SERVICES, INC.",U.S.A,10000,128.0826,"Received in the
company"
"375
6",GBL ANTARES PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other furniture n.e.c.,The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,128.0826,Received in the company
"375
7",GBL MIMOSA PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other furniture n.e.c.,The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,128.0826,Received in the company
"375
8",GBL POLLUX PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other furniture n.e.c.,The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,128.0826,Received in the company
"375
9",GBL SIRIUS PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other furniture n.e.c.,The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,128.0826,Received in the company
"376
0",GBL VEGA PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other furniture n.e.c.,The G.O.A.T Brand Labs Pte. Ltd,Singapore,10000,128.0826,Received in the company
"376
1",INNOVAGE FINTECH PRIVATE LIMITED,MAHARASHTR A,Mumbai,"Other financial service activities, except
insurance and pension funding activities, n.e.c.",Rajesh Lalit Pawani,UAE,10000,128.0826,Received in the company
"376
2",MIPS Embedded Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",Wave Computing Inc,U.S.A,10000,128.0826,Received in the company
,,,,,,,,,
"376
3","SOV INDIA ASSET
MANAGEMENT PRIVATE LIMITED",MAHARASHTR A,Mumbai,Management of other investment funds,STARTUP-O PTE LTD,Singapore,10000,128.0826,"Received in
the company"
"376
4",METASPORTS MEDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Other information technology and computer service
activities n.e.c","Metasports Interactive, Inc.",U.S.A,9999,128.0698,Received in the company
"376
5",COGOPORT PRIVATE LIMITED,MAHARASHTR A,Mumbai,Activities of shipping cargo agents,Cogo Universe Pte Ltd,Singapore,9990,127.9545,Received in the company
"376
6",Galaxy India Opco 2 Private Limited,DELHI,South West Delhi,Management consultancy activities,CD and R Galaxy UK OpCo Limited,United Kingdom,9990,127.9545,"Received in the
company"
"376
7",Galaxy India Opco Private Limited,DELHI,South West Delhi,Management consultancy activities,CD and R Galaxy UK OpCo Limited,United Kingdom,9990,127.9545,"Received in the
company"
"376
8",Less Carbon Technologies Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,STEPCHANGE INC,U.S.A,9990,127.9545,Received in the company
"376
9",SECURE GATEWAY CONSULTING INDIA PRIVATE LIMITED,GUJARAT,Surat,Activities of Internet access by the operator of the wireless infrastructure,SECURE GATEWAY CONSULTING INC.,U.S.A,9990,127.9545,Received in the company
"377
0",EDUMENT CONSULTANCY PRIVATE LIMITED,MAHARASHTR A,Mumbai,EDUCATIONAL SUPPORT SERVICES,RIDIK TECHNOLOGY PTE. LTD.,Singapore,9317,122.322,Received in the company
"377
1",DELUXE RECYCLING (INDIA) PRIVATE LIMITED,MAHARASHTR A,Mumbai,Manufacture of other plastics products n.e.c.,OCEAN FUND INDIA HOLDING PTE. LTD.,Singapore,9257.2,121.5369,Received in the company
"377
2",OXYZO Financial Services Private Limited,DELHI,South West Delhi,"Other financial service activities, except
insurance and pension funding activities, n.e.c.","Matrix Partners India Investments III, LLC",Mauritius,9371.34,121.2031,Received in the company
"377
3","EDUMENT CONSULTANCY
PRIVATE LIMITED",MAHARASHTR A,Mumbai,EDUCATIONAL SUPPORT SERVICES,RIDIK TECHNOLOGY PTE. LTD.,Singapore,9317,120.5003,"Received in the
company"
377,Datavid Private,HARYANA,Gurgaon,Providing software,Datavid Limited,United,9000,115.2744,Received in
,,,,,,,,,
4,Limited,,,"support and
maintenance to the clients",,Kingdom,,,the company
"377
5",Infobip India Private Limited,MAHARASHTR A,Mumbai,"Other information technology and computer service
activities n.e.c",INFOBIP LIMITED,United Kingdom,9000,115.2744,Received in the company
"377
6",THOME INDIA PRIVATE LIMITED,MAHARASHTR A,Mumbai,Activities of shipping cargo agents,Thome Ship Management PTE Ltd.,Singapore,9000,115.2744,Received in the company
"377
7",One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,JIN YOUNG PARK,Canada,8577,110.9296,Received in the company
"377
8",Apport Software Solutions Private Limited,MAHARASHTR A,Mumbai,"Other information technology and computer service
activities n.e.c",Jain Family Investments LLC,U.S.A,8090,104.6311,Received in the company
"377
9",Apport Software Solutions Private Limited,MAHARASHTR A,Mumbai,Other information technology and computer service activities n.e.c,SANJAY BALDWA,U.S.A,8090,104.6311,Received in the company
"378
0",Apport Software Solutions Private Limited,MAHARASHTR A,Mumbai,Other information technology and computer service activities n.e.c,Webattic Solutions Inc,U.S.A,8090,104.6311,Received in the company
"378
1",Apport Software Solutions Private Limited,MAHARASHTR A,Mumbai,"Other information technology and computer service
activities n.e.c",StudyWithGames LLC,U.S.A,8090,104.6311,Received in the company
"378
2",UFINGO INTERNATIONAL TRADING PRIVATE LIMITED,MAHARASHTR A,Mumbai,"Retail sale of refrigerators, washing machines and other electrical/electronic
household goods",Yan Ke,China,8067,104.3336,Received in the company
"378
3",Dr. Reddy's Laboratories Limited,TELANGANA,Hyderabad,"Manufacture of medicinal substances used in the
manufacture of",Rajesh Sadanandan,U.S.A,7290,95.7097,Received in the company
,,,,,,,,,
,,,,"pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",,,,,
"378
4",RUSITEXPORT PRIVATE LIMITED,DELHI,South Delhi,Wholesale of software,RUSITEXPORT LIMITED LIABILITY COMPANY,Russia,7400,94.7811,Received in the company
"378
5",MASAA INNOVATION PRIVATE LIMITED,TELANGANA,Hyderabad,"RESEARCH AND EXPERIMENTAL DEVELOPMENT ON
NATURAL SCIENCES AND ENGINEERING",SUBROTO MUKHERJEE,U.S.A,7152,91.6047,Received in the company
"378
6",Acko Technology & Services Private Limited,KARNATAKA,Bengaluru,Other information service activities n.e.c.,General Atlantic Singapore ACK Pte. Ltd.,Singapore,6486.2,83.8885,Received in the company
"378
7","Acko Technology & Services Private
Limited",KARNATAKA,Bengaluru,Other information service activities n.e.c.,"Lightspeed Venture Partners Select IV
Mauritius",Mauritius,6486.2,83.8885,"Received in the
company"
"378
8","Acko Technology & Services Private
Limited",KARNATAKA,Bengaluru,Other information service activities n.e.c.,CPP Investment Board Private Holdings (4) Inc.,Canada,6486.2,83.8885,"Received in the
company"
"378
9",DASHCLICKS INDIA PRIVATE LIMITED,RAJASTHAN,Jaipur,"Other information technology and computer service
activities n.e.c",GIL GOLAN,U.S.A,6300,80.6921,Received in the company
"379
0",Intellect Design Arena Limited,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,Santhanam Rajasekar,UAE,6250,80.0516,Received in the company
"379
1",Coforge Limited,DELHI,South Delhi,Providing software support and maintenance to the clients,John Speight,United Kingdom,6000,76.8496,Received in the company
"379
2",One 97 Communications,DELHI,South Delhi,Other information technology and,Siyuan He,Canada,5679,74.5591,Received in the
,,,,,,,,,
,Limited,,,computer service activities n.e.c,,,,,company
"379
3",BSM Electronics (India) Private Limited,TAMIL NADU,Chennai,Wholesale of other electronic equipments and parts thereof,Ms. Chou Yao Mei,Singapore,5000,65.6445,Received in the company
"379
4",CLEARSENSE INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,Clearsense India Holdings LLC,U.S.A,5000,65.6445,Received in the company
"379
5",HEMMERSBACH REAL ESTATE INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Construction of buildings carried out on own-account basis or on a fee or contract basis,Hemmersbach Holding GmbH,Germany,5000,65.6445,Received in the company
"379
6",BSM Electronics (India) Private Limited,TAMIL NADU,Chennai,Wholesale of other electronic equipments and parts thereof,Ms. Chou Yao Mei,Singapore,5000,64.6669,Received in the company
"379
7",LIFEWELL DIAGNOSTICS PRIVATE LIMITED,TAMIL NADU,Chennai,Activities of independent diagnostic/pathological laboratories,ORBIMED ASIA IV MAURITIUS LIMITED,Mauritius,5000,64.6669,Received in the company
"379
8",NEXT VENTURES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Activities of employment placement agencies,Next Ventures Limted,United Kingdom,5000,64.6669,Received in the company
"379
9","YEMSHADEL AFRICAN FOODS STORE AND
RESTAURANTS PRIVATE LIMITED",HARYANA,Faridabad,Restaurants without bars,YEMSHADEL SECURITY SERVICES LTD.,Nigeria,5000,64.6669,Received in the company
"380
0",Multistream Technologies Private Limited,MAHARASHTR A,Mumbai,Other information technology and computer service activities n.e.c,Toch Inc,U.S.A,4990,64.5376,Received in the company
"380
1",RQ Labs India Private Limited,DELHI,East Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web- page designing",RQ Labs Inc,U.S.A,4980,64.4082,Received in the company
,,,,,,,,,
"380
2",BROTHER MACHINERY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Repair and maintenance of metal cutting and metal forming machine tools and accessories, power-driven hand- tools and other
machine tools",BROTHER INTERNATIONAL CORPORATION,Japan,5000,64.0413,Received in the company
"380
3",CYBERSMARTIES INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Other information technology and computer service activities n.e.c,DIARMUID HUDNER,Ireland,5000,64.0413,Received in the company
"380
4","STAR NOVA INTELLIGENT LOGISTICS
EQUIPMENT PRIVATE LIMITED",UTTARAKHAN D,Udham Singh Nagar,Other non-specialised wholesale trade n.e.c.,Ran Czee Jiang,U.S.A,5000,64.0413,Received in the company
"380
5","FACILITY PERFORMANCE CONSULTING GLOBAL PRIVATE
LIMITED",MAHARASHTR A,Pune,"Other professional, scientific and technical activities n.e.c.",FRANCIS DEAN JONATHON,United Kingdom,4840,63.5439,Received in the company
"380
6",LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTR A,Mumbai,Providing software support and maintenance to the clients,Debottam Datta,U.S.A,4800,61.4797,Received in the company
"380
7",ONE ARC LABS PRIVATE LIMITED,MAHARASHTR A,Mumbai,Other information service activities n.e.c.,M/S Oceanbelle Consulting Limited,Cyprus,4310,55.2036,"Received in
the company"
"380
8",GH ENERGY PRIVATE LIMITED,DELHI,South West Delhi,Architectural and engineering activities and related technical consultancy,GLOBAL HYDRO ENERJI HIZMETLERI ANONIM SIRKETI,Turkey,4284,54.8706,Received in the company
"380
9","AMEYAM ENTERPRISE PRIVATE
LIMITED",KARNATAKA,Bengaluru,Retail sale via e- commerce,Accel India VII (Mauritius) Limited,Mauritius,3911.15,51.3491,"Received in the
company"
"381
0","EXPLORIUM INNOVATIVE
TECHNOLOGIES",MAHARASHTR A,Pune,"Other professional, scientific and technical
activities n.e.c.",JERRY CHASE RESOURCE CO LIMITED,Hong Kong,3918,50.1828,"Received in the
company"
,,,,,,,,,
,PRIVATE LIMITED,,,,,,,,
"381
1",SWIPRE TECHNOLOGY SOLUTIONS PRIVATE LIMITED,MAHARASHTR A,Mumbai,Other information technology and computer service activities n.e.c,"SP GROUP HOLDINGS INTERNATIONAL, LLC",U.S.A,3600,46.5602,Received in the company
"381
2",LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTR A,Mumbai,Providing software support and maintenance to the clients,Aditya Mittal,U.S.A,3300,42.2673,Received in the company
"381
3",Intellect Design Arena Limited,TAMIL NADU,Chennai,"Other information technology and computer service
activities n.e.c",Avinash Gonamanda,UAE,3125,40.0258,Received in the company
"381
4",EPIFI TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",Tiruchirapolly Paramasivan Arvind Kumar,Singapore,3000,38.8001,Received in the company
"381
5",LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTR A,Mumbai,Providing software support and maintenance to the clients,Sarbajit Deb,Denmark,3000,38.4248,Received in the company
"381
6",NeoGrowth Credit Private Limited,MAHARASHTR A,Mumbai,"Other financial service activities, except
insurance and pension funding activities, n.e.c.",TRINITY INCLUSION LIMITED,Mauritius,3000,38.4248,Received in the company
"381
7","REVOLUTION ENTERTAINMENT
SERVICES PRIVATE LIMITED",TELANGANA,Hyderabad,"Other information technology and
computer service activities n.e.c",GLOBAL ENTERTAINMENT SERVICES,U.S.A,2900,38.0738,Received in the company
"381
8",DASHCLICKS INDIA PRIVATE LIMITED,RAJASTHAN,Jaipur,Other information technology and computer service activities n.e.c,CARLOS JAVIER DE JESUS,U.S.A,2700,34.5823,Received in the company
"381
9",LUPIN LIMITED,MAHARASHTR A,Mumbai,"Manufacture of medicinal substances used in the manufacture of
pharmaceuticals: antibiotics,endocrine",MARTIN N MERCER,U.S.A,2632,34.5553,Received in the company
