"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
2557,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Prahlad Koti,United Kingdom,0.26,0.00,Received in the Company,
2558,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",Nishit Jagdishchandra Shukla,Canada,0.26,0.00,"Received in
the Company",
2559,BIF EYE CARE PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Other human health activities n.e.c. (including independent ambulance
activities)",Fareed Mohammad Yaqout Alyaqout,Saudi Arabia,0.26,0.00,"Received in the
Company",
2560,BIF EYE CARE PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Other human health activities n.e.c. (including independent ambulance
activities)",Adel Abdulaziz Ibrahim Alrashoud,Saudi Arabia,0.26,0.00,"Received in the
Company",
2561,TRESNUPOG INCOMER SERVICES(INDIA) P LTD,Maharashtra,Thane,Other business support service activities n.e.c.,Tresnupog S.L.,Spain,0.26,0.00,Greenfield,
2562,EXECUTIVE MOVERS PRIVATE LIMITED,DELHI,North Delhi,Activities of movers and packers,DELEEP AKATE PARAMBIL SHANKARAN,UAE,0.26,0.00,"Received in
the Company",
2563,Extrapolate Advisors Private Limited,WEST BENGAL,Kolkata,"Other data processing, hosting and related activities n.e.c.",GOPAL MENON / MANJULA MENON,U.S.A,0.25,0.00,"Received in the
Company",
2564,Winspark Innovations Learning Private Limited,HARYANA,Gurgaon,Pre-primary education (education preceding the first level),Seabright III Ltd,Mauritius,0.25,0.00,Received in the Company,
2565,SANGHVI BEAUTY & TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Pune,Retail sale of perfumery and cosmetic articles,AT-II Investment Limited Partnership (Gree Ventures),Japan,0.25,0.00,Received in the Company,
2566,Balu Forge Industries Limited,MAHARASHTRA,Mumbai,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, ste",SYED WAJID ALI,Canada,0.25,0.00,Received in the Company,
2567,SMRT ENGLISH INDIA PRIVATE LIMITED,GUJARAT,Ahmedabad,EDUCATION,SMRT English Ltd,Canada,0.25,0.00,"Received in
the Company",
2568,SMRT ENGLISH INDIA PRIVATE LIMITED,GUJARAT,Ahmedabad,EDUCATION,M Square Business Solutions INC,Canada,0.25,0.00,Received in the Company,
2569,Balu Forge Industries Limited,MAHARASHTRA,Mumbai,"Manufacture of diverse parts and
accessories for motor vehicles such as brakes, gearboxes, axles,road wheels,",Chetan Virinder Mehra,UAE,0.25,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,"suspension shock absorbers, radiators,
silencers, exhaust pipes, catalysers, clutches, ste",,,,,,
2570,Balu Forge Industries Limited,MAHARASHTRA,Mumbai,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, ste",Pankaj Ganjoo,UAE,0.25,0.00,Received in the Company,
2571,RENULYTICS PRIVATE LIMITED,KERALA,Ernakulam,Electric power generation using solar energy,PRASANTH PONNAMTHODIYIL,U.S.A,0.25,0.00,"Received in
the Company",
2572,WHITEFALCON INDUSTRIES PRIVATE LIMITED,DELHI,Central Delhi,Wholesale trade via e-commerce excluding activities of commission agents,GURSANT SINGH DHOTHAR,Singapore,0.25,0.00,Received in the Company,
2573,WHITEFALCON INDUSTRIES PRIVATE LIMITED,DELHI,Central Delhi,Wholesale trade via e-commerce excluding activities of commission agents,HARJEET KAUR DHOTHAR,Singapore,0.25,0.00,Received in the Company,
2574,BENGAL EXPLORATION (INDIA) PRIVATE LIMITED,DELHI,South West Delhi,"Mining of precious metal ore (gold, silver)",BENGAL MINERALS PTY LTD,Australia,0.25,0.00,Received in the Company,
2575,Birlasoft Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",DEEPAK GUPTA,U.S.A,0.25,0.00,"Received in the
Company",
2576,AUTOMATAPI SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",MUMMADAVARAPU KAMESHWARA PANDURANGA,U.S.A,0.24,0.00,Received in the Company,
2577,UNIPER INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Other professional, scientific and technical activities n.e.c.",Uniper Holding GmbH,Germany,0.24,0.00,"Received in the
Company",
2578,Dreamy Dot Edtech Private Limited,MAHARASHTRA,Mumbai,EDUCATION,Madhujeet Chimni,Singapore,0.24,0.00,"Received in the
Company",
2579,Macy's Global Technology Services India Private Limited,TAMIL NADU,Chennai,Web-page designing,MACYS.com LLC,U.S.A,0.24,0.00,Received in the Company,
2580,Birlasoft Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",JIGNESH KOTIYAWALA,Germany,0.23,0.00,Received in the Company,
2581,JUN AUTOMOTIVE INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Manufacture of car seats,HYUN HO DOH,South Korea,0.23,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
2582,CLASS 21A TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Educational Support Services,LUPA INDIA SYSTEMS HOLDINGS LLC,U.S.A,0.23,0.00,"Received in
the Company",
2583,BIF EYE CARE PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Other human health activities n.e.c.
(including independent ambulance activities)",Adel Abdulaziz Ibrahim Alrashoud,Saudi Arabia,0.22,0.00,"Received in
the Company",
2584,BIF EYE CARE PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,Other human health activities n.e.c. (including independent ambulance activities),Fareed Mohammad Yaqout Alyaqout,Saudi Arabia,0.22,0.00,Received in the Company,
2585,Amazon Pay (India) Private Limited,KARNATAKA,Bengaluru,Activities auxiliary to financial service activities n.e.c.,AMAZON.COM.INCS LIMITED,Mauritius,0.22,0.00,Received in the Company,
2586,Beunlu Private Limited,HARYANA,Gurgaon,"Other professional, scientific and technical activities n.e.c.",NEXUS VENTURES V LTD,Mauritius,0.22,0.00,"Received in
the Company",
2587,Ramco Systems Limited,TAMIL NADU,Virudhunagar,Other information technology and computer service activities n.e.c,Subbaraman Ramaswamy,Singapore,0.22,0.00,"Received in the
Company",
2588,TECFORLIME INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Support activities for other mining and quarrying,Carmeuse Research and Technology S.A.,Belgium,0.22,0.00,Received in the Company,
2589,JUMBOTAIL TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Operation of web sites that use a search engine to generate and maintain extensive
databases of internet addresses and content in an easily searchable format",VERONORTE CAPITAL III S.A.S,Colombia,0.21,0.00,Received in the Company,
2590,JUMBOTAIL TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format,VII Ventures Fund 1 SP,Cayman Islands,0.21,0.00,Received in the Company,
2591,JUMBOTAIL TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content
in an easily searchable format",COMPANIA DE GALLETAS NOEL S.A.S.,Colombia,0.21,0.00,Received in the Company,
2592,PHELAN ENERGY INDIA RJ PRIVATE LIMITED,RAJASTHAN,JODHPUR,Electric power generation using solar energy,PHELAN ENERGY GROUP LIMITED,Mauritius,0.21,0.00,BrownField,
2593,LITHAN PRIVATE LIMITED,MAHARASHTRA,Mumbai,Educational support activities,Lithan Pte. Ltd.,Singapore,0.20,0.00,Received in the Company,
2594,Masterwork Automodules India Private Limited,DELHI,South Delhi,"Manufacture of computer terminals, like automatic teller machines (ATMs), point-of-
sale (POS) terminals not mechanically operated",KING FAMOUS INC.,Mauritius,0.20,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
2595,EXECUTIVE MOVERS PRIVATE LIMITED,DELHI,North Delhi,Activities of movers and packers,ROY AUGUSTIN,UAE,0.20,0.00,"Received in
the Company",
2596,SOLSTIUM SOLUTIONS PRIVATE LIMITED,DELHI,West Delhi,Other information technology and computer service activities n.e.c,SOLSTIUM SOLUTIONS PTE. LTD,Singapore,0.20,0.00,"Received in
the Company",
2597,HESED FOODS PRIVATE LIMITED,West Bengal,South 24 Parganas,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",Stephen Cheung,U.S.A,0.20,0.00,Brownfield,
2598,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Sunil Kumar Bhatia,U.S.A,0.20,0.00,Received in the Company,
2599,"SUSTAINABLE WATER AND
POWER CONSULTANT INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,"Water collection, treatment and supply",SWPC FZ LLC,UAE,0.20,0.00,"Received in
the Company",
2600,APOLLO GLENEAGLES HOSPITAL LTD,Goa,North Goa,Hospital activities,Gleneagles Development Pte Ltd,Singapore,0.19,0.00,Brownfield,
2601,Winspark Innovations Learning Private Limited,HARYANA,Gurgaon,Pre-primary education (education preceding the first level),Haystack Investments Limited,Mauritius,0.19,0.00,"Received in the
Company",
2602,GM Natura Infrastructure Private Limited,KARNATAKA,Bengaluru,Construction of buildings carried out on own-account basis or on a fee or contract basis,NATURA DE LA INDIA SL,Spain,0.19,0.00,Received in the Company,
2603,4PHYLL INDIA PRIVATE LIMITED,TAMIL NADU,Tiruvallur,Research and experimental development on natural sciences and engineering,4PHYLL PRIVATE LIMITED,Singapore,0.19,0.00,Greenfield,
2604,Cyllid Technologies Private Limited,KARNATAKA,Bengaluru,Computer consultancy and computer facilities management activities,Ram Goyal,UAE,0.19,0.00,Received in the Company,
2605,Cyllid Technologies Private Limited,KARNATAKA,Bengaluru,Computer consultancy and computer facilities management activities,Rohit Kaushal,UAE,0.19,0.00,Received in the Company,
2606,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Nishit Jagdishchandra Shukla,Canada,0.18,0.00,Received in the Company,
2607,LYFTLY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Lyftly Inc,U.S.A,0.18,0.00,Received in the Company,
2608,VER SE INNOVATION PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,MICROSOFT INDIA CORPORATION,U.S.A,0.18,0.00,"Received in
the Company",
2609,VER SE INNOVATION PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,GOOGLE INTERNATIONAL LLC,U.S.A,0.18,0.00,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
2610,GOOD ANT PRIVATE LIMITED,GUJARAT,Ahmedabad,Retail sale via e-commerce,STRIVE-III Investment Limited Partnership,Japan,0.18,0.00,"Received in
the Company",
2611,Isprava Hospitality Private Limited,MAHARASHTRA,Mumbai,"Provision of short stay accommodation
n.e.c. (e.g. holiday homes, private guest houses etc.)",RAVI MANCHANDA,Singapore,0.18,0.00,"Received in
the Company",
2612,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",John Timothy Owen,United Kingdom,0.18,0.00,Received in the Company,
2613,SUSTAINABLE FASHION ICONS PRIVATE LIMITED,DELHI,East Delhi,Other business support service activities n.e.c,Isabelle Marie Maujean,UAE,0.18,0.00,Received in the Company,
2614,MOONLANDER E- COMMERCE PRIVATE LIMITED,KARNATAKA,Bengaluru,"Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods
(also includes bicycles, cycle ricksh",Accel India III (Mauritius) Limited,Mauritius,0.17,0.00,Received in the Company,
2615,Merabo Labs Private Limited,RAJASTHAN,Jaipur,Other non-specialised wholesale trade n.e.c.,"Alpha Wave Incubation, LP",UAE,0.17,0.00,Received in the Company,
2616,"Find Your Path
Technologies Private Limited",MAHARASHTRA,Aurangabad,Other information technology and computer service activities n.e.c,NEXUS VENTURES V LTD,Mauritius,0.17,0.00,"Received in
the Company",
2617,Experturk Construction And Trade Private Limited,HARYANA,Gurgaon,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",MUHITTIN CIHAN TORUNLAR,Turkey,0.16,0.00,"Received in the
Company",
2618,Experturk Construction And Trade Private Limited,HARYANA,Gurgaon,Construction of buildings carried out on own-account basis or on a fee or contract basis,NAMIK KEMAL UCAR,Turkey,0.16,0.00,Received in the Company,
2619,Experturk Construction And Trade Private Limited,HARYANA,Gurgaon,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",NURETTIN CAN TORUNLAR,Turkey,0.16,0.00,"Received in
the Company",
2620,KPIT Technologies Limited,MAHARASHTRA,Pune,Architectural and engineering activities and related technical consultancy,Manjunath Rangaswamy,Germany,0.15,0.00,Received in the Company,
2621,ANNA LOU TEXTILES PRIVATE LIMITED,RAJASTHAN,Jaipur,Manufacture of all types of textile garments and clothing accessories,Rambaud Annabelle,France,0.15,0.00,Received in the Company,
2622,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",Dinesh Purushothaman Naidu,United Kingdom,0.15,0.00,"Received in the
Company",
2623,Birlasoft Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer",MANJUNATH RANGASWAMY,Germany,0.15,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,program to meet the needs of a particular client excluding web-page designing,,,,,the Company,
2624,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Vipin Balan,U.S.A,0.15,0.00,Received in the Company,
2625,DALGONA TECHNOLOGIES PRIVATE LIMITED,DELHI,South West Delhi,Other information technology and computer service activities n.e.c,DALGONA TECHNOLOGIES PTE. LTD.,Singapore,0.14,0.00,"Received in the
Company",
2626,CELLCOMM SOLUTIONS LIMITED,KARNATAKA,Bengaluru,"Manufacture of bare printed circuit boards, loading of components onto printed circuit boards; manufacture of interface cards (e.g. sound, video, controllers, network,
modems)",MAHESH KRISHNANKUTTY,Qatar,0.14,0.00,Received in the Company,
2627,YEAHREALLY NETWORKS PRIVATE LIMITED,TELANGANA,Hyderabad,Data processing activities including report writing,PHILIP DEREK KREMIN,United Kingdom,0.14,0.00,"Received in the
Company",
2628,CERTUS APAC CONSULTING PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,Certus Solutions Consulting Services APAC Pty Limited,Australia,0.13,0.00,Received in the Company,
2629,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Venkataraman Rajagopalan,United Kingdom,0.13,0.00,Received in the Company,
2630,CELLCOMM SOLUTIONS LIMITED,KARNATAKA,Bengaluru,"Manufacture of bare printed circuit boards, loading of components onto printed circuit boards; manufacture of interface cards (e.g. sound, video, controllers, network,
modems)",ANUKRISHNADAS CHETTOOR,UAE,0.13,0.00,Received in the Company,
2631,ESTHER MARINE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Sea and coastal freight water transport,Wong Bei Keen,Singapore,0.13,0.00,"Received in the
Company",
2632,ESTHER MARINE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Sea and coastal freight water transport,Jeffrey Hing Yih Peir,Singapore,0.13,0.00,"Received in the
Company",
2633,ONE GLOBAL INNOVATION SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,Computer consultancy and computer facilities management activities,ONE GLOBAL COMPUTER OPERATION AND PROGRAMMING CO,Kuwait,0.13,0.00,Received in the Company,
2634,Merabo Labs Private Limited,RAJASTHAN,Jaipur,Other non-specialised wholesale trade n.e.c.,"Gemini Investments, L.P.",Cayman Islands,0.12,0.00,Received in the Company,
2635,CY Engineering India Private Limited,GUJARAT,Ahmedabad,Repair and maintenance of other fabricated metal products,Chun-Yi Chung,Taiwan,0.12,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
2636,SUNWAY RNSIL MC PRIVATE LIMITED,KARNATAKA,Bengaluru,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways",SUNWAY CONSTRUCTION SDN BHD,Malaysia,0.12,0.00,Received in the Company,
