Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
"392
1",D2C CONSULTING SERVICES PRIVATE LIMITED,U.S.A,SHAILENDRA GHORPADE,NEW DELHI,"Other information technology and computer service activities
n.e.c",1.89,0.03,
"392
2",INPROCORP INDIA PVT LTD,U.S.A,INPROCORPORATION,MUMBAI,Other non-specialised wholesale trade n.e.c.,3.37,0.05,
"392
3",AUDETEMI TECHNOLOGIES PVT LTD,U.S.A,MR.ASHISH JOSHI,MUMBAI,Other information technology and computer service activities n.e.c,0.10,0.00,
"392
4",QUANTUMID TECHNOLOGIES (INDIA) PVT. LTD.,U.S.A,QuantunID Technologies Inc,MUMBAI,Computer consultancy and computer facilities management activities,7.99,0.12,
"392
5",DLZ CONSULTANTS (INDIA) PVT LTD,U.S.A,DLZ CONSULTANTS USA INC,MUMBAI,"Architectural and engineering activities and related technical
consultancy",3.29,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"392
6",JURIMATRIX SERVICES INDIA PVT. LTD.,U.S.A,EMILY E MARMOL TRUST,BANGALORE,Legal activities,8.26,0.13,
"392
7",INDEGENE LIFESYSTEMS PRIVATE LIMITED,U.S.A,Sanjay Virmani,BANGALORE,"Other professional, scientific and technical activities n.e.c.",0.07,0.00,
"392
8",DATAZYMES ANALYTICS PRIVATE LIMITED,U.S.A,DATAZYMES INC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.10,0.00,
"392
9",FLUTURA BUSINESS SOLUTIONS PVT LTD,U.S.A,KAAJ VENTURES LLC,BANGALORE,Other information technology and computer service activities n.e.c,17.05,0.26,
"393
0",M/S AISAR DEVELOPMENT PVT.LTD.,U.S.A,vihanti humanities international,KANPUR,"Pre-primary education
(education preceding the first level)",2.58,0.04,
"393
1",M/S DIRECTECH LABS PVT.LTD,U.S.A,directech labs inc.,KANPUR,"Other data processing, hosting and related activities n.e.c.",0.10,0.00,
"393
2",M/S DIRECTECH LABS PVT.LTD,U.S.A,jordan todd zommick( as nominee of direc,KANPUR,"Other data processing, hosting and related activities n.e.c.",0.00,0.00,
"393
3",LUPIN LTD.,U.S.A,Rangnath Deshpande,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",2.33,0.04,
"393
4",SOOPERFLY MEDIA PVT LTD,U.S.A,AVNEESH SINGH SALUJA,MUMBAI,Advertising,1.00,0.02,
"393
5",JURIMATRIX SERVICES INDIA PVT. LTD.,U.S.A,CHRISTINA A MARMOL TRUST,BANGALORE,Legal activities,8.26,0.13,
"393
6",QUICKO TECHNOSOFT LABS PRIVATE LIMITED,U.S.A,VISPI DAVER,BANGALORE,Other information technology and computer service activities n.e.c,1.70,0.03,
"393
7",BABAJOB SERVICES PRIVATE LIMITED,U.S.A,Babajob Services US LLC,BANGALORE,"Human resources provision and management of human
resources functions",1.87,0.03,
"393
8",KRUEGER INTERNATIONAL FURNITURE SYSTEMS,U.S.A,"Krueger International Holding Co., USA",BANGALORE,Manufacture of furniture primarily of metal,7.07,0.11,
"393
9",KAALBI TECHNOLOGIES PRIVATE LIMITED,U.S.A,VISWANATH POOSALA,BANGALORE,Providing software support and maintenance to the clients,0.04,0.00,
"394
0",KAALBI TECHNOLOGIES PRIVATE LIMITED,U.S.A,VISWANATH POOSALA,BANGALORE,Providing software support and maintenance to the clients,3.97,0.06,
"394
1",APNAR PHARMA PVT LTD,U.S.A,APNAR PHARMA LP,AHMEDABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",9.90,0.15,
"394
2",3D EDTECH PVT LTD,U.S.A,SARAS- 3D,AHMEDABAD,Computer consultancy and computer facilities management activities,22.79,0.35,
"394
3",ANUPAM RASAYAN INDIA LTD.,U.S.A,KIRAN PALLAVI INVESTMENTS LLC,AHMEDABAD,Manufacture of organic and inorganic chemical compounds n.e.c.,128.91,2.00,
"394
4",V5 SYSTEMS INDIA PRIVATE LIMITED,U.S.A,V5 SYSTEMS INC,BANGALORE,"Computer consultancy and
computer facilities management activities",0.10,0.00,
"394
5",DAVINTA TECHNOLOGIES INDIA PRIVATE LIMIT,U.S.A,FINANCIAL INCLUSION TECHNOLOGIES LLC,BANGALORE,Other information technology and computer service activities n.e.c,35.14,0.55,
"394
6",INNOVITI PAYMENT SOLUTIONS PVT. LTD(form,U.S.A,CALDERSTONE LLC,BANGALORE,"Other data processing, hosting and related activities n.e.c.",6.75,0.10,
"394
7",FITKIDS EDUCATION AND TRAINING PRIVATE L,U.S.A,ROHIT KAUSHAL,BANGALORE,Educational support services,6.65,0.10,
3948,JURIMATRIX SERVICES INDIA,U.S.A,VICTOR J MENEZES AND,BANGALORE,Legal activities,16.66,0.26,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PVT. LTD.,,TARA A MENEZES,,,,,
"394
9",JURIMATRIX SERVICES INDIA PVT. LTD.,U.S.A,MICHAEL A ROSS AND LESLIE G ROSS,BANGALORE,Legal activities,1.46,0.02,
"395
0",LABOURNET SERVICES INDIA PVT. LTD.,U.S.A,ACUMEN FUND INC,BANGALORE,Technical and vocational education below the level of higher education except for handicapped,80.00,1.24,
"395
1",LABOURNET SERVICES INDIA PVT. LTD.,U.S.A,MICHAEL AND SUSAN DELL FOUNDATION,BANGALORE,Technical and vocational education below the level of higher education except for handicapped,80.00,1.24,
"395
2",METLIFE INDIA INSURANCE COMPANY LIMITED,U.S.A,Metlife international holdings Inc,BANGALORE,Life insurance,506.44,7.86,
"395
3",METLIFE INDIA INSURANCE COMPANY LIMITED,U.S.A,Metlife international holdings Inc,BANGALORE,Life insurance,433.13,6.72,
"395
4",PRIMOVE ENGINEERING PVT LTD,U.S.A,Milind Vaidya,MUMBAI,Manufacture of gas,0.48,0.01,
"395
5",SUNSHINE HEALTHCARE SERVICES INDIA PVT L,U.S.A,SUNSHINE HOMECARE SERVICES CORPORATION,MUMBAI,Nursing care facilities,0.64,0.01,
"395
6",SRUJAN ENVITECH SOLUTIONS PVT LTD,U.S.A,N SQUARED MANAGEMENT LLC,MUMBAI,Other business support service activities n.e.c.,10.00,0.16,
"395
7",SIGNURE TECHNOLOGY PVT LTD,U.S.A,KISHORE JALADI,BANGALORE,Other information technology and computer service activities n.e.c,1.30,0.02,
"395
8",SOURUS MARKETPLACE PVT LTD,U.S.A,KEKIN DINESH DAND,MUMBAI,Retail sale via e-commerce,0.60,0.01,
"395
9",SOURUS MARKETPLACE PVT LTD,U.S.A,PREETHI KEKIN DAND,MUMBAI,Retail sale via e-commerce,0.40,0.01,
"396
0",VASTA BIO-INFORMATICS PVT LTD,U.S.A,Vasta Global LLC,MUMBAI,"Other information technology and computer service activities
n.e.c",0.10,0.00,
"396
1",SABSE TECHNOLOGIES PVT LTD,U.S.A,SABSE TECHNOLOGIES INC,MUMBAI,"Computer consultancy and
computer facilities management activities",5.01,0.08,
"396
2",MAHINDRA AND MAHINDRA LTD,U.S.A,Mr. Omkar Arun Nabar,MUMBAI,Manufacture of tractors used in agriculture and forestry,0.00,0.00,
3963,IMS HEALTH ANALYTICS SERVICES PRIVATE LT,U.S.A,RX INDIA CORPORATION USA,BANGALORE,"Other data processing, hosting and related activities n.e.c.","1,069.46",16.60,
3964,IMS HEALTH ANALYTICS SERVICES PRIVATE LT,U.S.A,IMS HEALTH INDIA HOLDING CORPORATION USA,BANGALORE,"Other data processing, hosting and related activities n.e.c.",0.00,0.00,
"396
5",M/S VIJAYASAI LABORITIES INDIA PRIVATE L,U.S.A,KOMMURI NARAYANA MURTHY,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",3.25,0.05,
"396
6",CYIENT LIMITED (Formerly known as Infote,U.S.A,BRIAN NAREY WYATT,HYDERABAD,"Other information technology
and computer service activities n.e.c",3.55,0.06,
"396
7","M/S KOGENTIX TECHNOLOGIES PRIVATE
LIMITE",U.S.A,KOGENTIX INC,HYDERABAD,"Computer consultancy and computer facilities
management activities",3.35,0.05,
"396
8",KOVAI MARUTHIPAPERS AND BOARDS PVT LTD,U.S.A,International Consultants Inc.,CHENNAI,Manufacture of other special purpose paper (excluding computer stationary),0.20,0.00,
"396
9",PACTRON INDIA PRIVATE LIMITED,U.S.A,SRIRAM IYER,CHENNAI,Providing software support and maintenance to the clients,0.00,0.00,
"397
0",FRESHDESK TECHNOLOGIES PVT LTD,U.S.A,Freshdesk Inc,CHENNAI,Providing software support and maintenance to the clients,332.75,5.16,
"397
1",KOVAI MARUTHIPAPERS AND BOARDS PVT LTD,U.S.A,International Consultants Inc,CHENNAI,Manufacture of other special purpose paper (excluding computer stationary),0.10,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"397
2",KOVAI MARUTHIPAPERS AND BOARDS PVT LTD,U.S.A,International Consultants Inc.,CHENNAI,Manufacture of other special purpose paper (excluding computer stationary),0.15,0.00,
"397
3",LIMELIGHT NETWORKS INDIA PVT LTD,U.S.A,Limelight Networks INC,CHENNAI,Other information technology and computer service activities n.e.c,14.80,0.23,
"397
4",OLYMPUS THERAPEUTICS PRIVATE LIMITED,U.S.A,Janakiraman Senthilnathan,CHENNAI,Wholesale of pharmaceutical and medical goods,4.39,0.07,
"397
5",RAIN GREENS SYSTEMS PRIVATE LIMITED,U.S.A,KRISHNAMOORTHY SRINIVASAN,CHENNAI,Providing software support and maintenance to the clients,2.50,0.04,
"397
6",MICRO ENERGY CREDITS CORPORATION PRIVATE,U.S.A,MICRO ENERGY CREDIT CORP,BANGALORE,Management consultancy activities,2.39,0.04,
"397
7",PERNIX DATA INDIA PRIVATE LIMITED,U.S.A,PERNIXDATA INC,BANGALORE,Other information technology and computer service activities n.e.c,0.10,0.00,
"397
8",HOLLINGSWORTH & VOSE (INDIA) P LTD,U.S.A,HOLLINGSWORTH & VOSE COMPANY,BANGALORE,Manufacture of other paper products n.e.c.,4.25,0.07,
"397
9",M/S AMAZON IT SERVICES INDIA PVT LTD,U.S.A,AMAZON ASIA PACIFIC HOLDINGS PRIVATE LIM,BANGALORE,"Other information technology
and computer service activities n.e.c","1,072.00",16.63,
"398
0",M/S AMAZON IT SERVICES INDIA PVT LTD,U.S.A,AMAZON.COM INC,BANGALORE,"Other information technology and computer service activities
n.e.c",0.11,0.00,
"398
1",PERNIX DATA INDIA PRIVATE LIMITED,U.S.A,POOJAN KUMAR,BANGALORE,Other information technology and computer service activities n.e.c,0.00,0.00,
"398
2",GURU-G LEARNING LABS (INDIA) PRIVATE LIM,U.S.A,UNREASONABLE AT SEA LLC,BANGALORE,Other educational services n.e.c.,1.36,0.02,
"398
3",CURE FIT HEALTHCARE PRIVATE LIMITED,U.S.A,THE MEHROTRA LIVING TRUST,BANGALORE,Other information technology and computer service activities n.e.c,1.66,0.03,
"398
4",MEDGENOME LABS PVT LTD,U.S.A,MEDGENOME INC,BANGALORE,Activities of independent diagnostic/pathological laboratories,99.63,1.55,
"398
5",ATC BEVARAGES PRIVATE LIMITED,U.S.A,MAXWELL ASGARI,BANGALORE,Manufacture of aerated drinks,49.40,0.77,
"398
6",G2 INTEGRITY MANAGEMENT SOLUTIONS INDIA,U.S.A,G2 PARTNERS LLC,BANGALORE,Architectural and engineering activities and related technical consultancy,0.10,0.00,
"398
7",BLUE COAT NETWORK INDIA PRIVATE LIMITED,U.S.A,BLUE COAT SYSTEMS LLC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",0.76,0.01,
"398
8",KANVZ SOFTWARE INDIA PRIVATE LIMITED,U.S.A,KANVZ INC,BANGALORE,Computer consultancy and computer facilities management activities,0.10,0.00,
"398
9",NEXTHERMAL MANUFACTURING INDIA PVT LTD (,U.S.A,NEXTHERMAL CORPORATION,BANGALORE,Manufacture of other electrical equipment,1.76,0.03,
"399
0",FITKIDS EDUCATION AND TRAINING PRIVATE L,U.S.A,SONALI ROY VENUGOPAL,BANGALORE,Sports and recreation education,6.67,0.10,
"399
1",CARING ELDERS TECHNOLOGY P LTD,U.S.A,MUTHU SENTHILKUMAR,CHENNAI,Other information technology and computer service activities n.e.c,0.03,0.00,
"399
2",CARING ELDERS TECHNOLOGY P LTD,U.S.A,PALANI SAKTHI,CHENNAI,Other information technology and computer service activities n.e.c,0.01,0.00,
"399
3",CLASSIC STAFFING SOLUTIONS PRIVATE LIMIT,U.S.A,RAJESH H ARORA,NEW DELHI,Human resources provision and management of human resources functions,0.05,0.00,
3994,ROSS PROCESS EQUIPMENT,U.S.A,CHARLES ROSS & AMP; SON,MUMBAI,Manufacture of other,40.01,0.62,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PVT LTD,,COMPANY,,machinery for the industrial preparation or manufacture of food or drink n.e.c.,,,
"399
5",MB KAUTILYA CONSULTANCY PRIVATE LIMITED,U.S.A,MB KAUTILYA HOLDINGS LLC,NEW DELHI,Management consultancy activities,1.85,0.03,
"399
6",NGP ADVISORS INDIA PRIVATE LIMITED,U.S.A,PAUL J ASEL,NEW DELHI,Management consultancy activities,0.05,0.00,
"399
7",UBERMEDCART PRIVATE LIMITED,U.S.A,SRIDHARA REDY SABBELLA,NEW DELHI,"Wholesale of scientific, medical and surgical machinery and equipment",1.25,0.02,
"399
8",AIRE PAYE ECOM PRIVATE LIMITED,U.S.A,MOHAN D ASNANI,NEW DELHI,Activities auxiliary to financial service activities n.e.c.,5.40,0.08,
"399
9",AGRIMA INFOTECH INDIA PVT. LTD.,U.S.A,THOMAS JOSEPH MALIEKEL,KOCHI,Other information technology and computer service activities n.e.c,2.36,0.04,
"400
0",M/S VIJAYASAI LABORITIES INDIA PRIVATE L,U.S.A,KOMMURI NARAYANA MURTHY,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",6.62,0.10,
"400
1",M/S VIJAYASAI LABORITIES INDIA PRIVATE L,U.S.A,KOMMURI NARAYANA MURTHY,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,
endocrine",6.64,0.10,
"400
2",M/S VIJAYASAI LABORITIES INDIA PRIVATE L,U.S.A,KOMMURI NARAYANA MURTHY,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",9.99,0.16,
"400
3",MANAGEMENT HEALTH SOLUTIONS INDIA PRIVAT,U.S.A,MHS HOLDING COMPANY INC,HYDERABAD,"Other information technology and computer service activities
n.e.c",0.00,0.00,
"400
4",EA LABS INDIA PVT LTD,U.S.A,ALLEN LAVERNE PETERSON,HYDERABAD,Providing software support and maintenance to the clients,6.47,0.10,
"400
5",EA LABS INDIA PVT LTD,U.S.A,ENOUCH RAJU PASUMARTHI,HYDERABAD,Providing software support and maintenance to the clients,0.00,0.00,
"400
6",MUNCHEM INDIA PRIVATE LTD,U.S.A,MUNCHEM INC,HYDERABAD,Providing software support and maintenance to the clients,0.10,0.00,
"400
7",M/S CONVENE SERVICES INDIA PRIVATE LIMIT,U.S.A,CONVENE INC,HYDERABAD,Providing software support and maintenance to the clients,0.99,0.02,
"400
8",NARNE HOTELS AND RESORTS PRIVATE LIMITED,U.S.A,VENKATESWARLU KILARU,HYDERABAD,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",6.70,0.10,
"400
9",NARNE HOTELS AND RESORTS PRIVATE LIMITED,U.S.A,ASHOK K EDUPUGANTI,HYDERABAD,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",0.34,0.01,
"401
0",LUPIN LTD.,U.S.A,WILLIAM GILEZA,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",1.65,0.03,
"401
1",LUPIN LTD.,U.S.A,Goldman Sachs Investments mauritius Ltd,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,
endocrine",23.54,0.37,
"401
2",QUANTUMID TECHNOLOGIES (INDIA) PVT. LTD.,U.S.A,QUANTUMID TECHNOLOGIES INC,MUMBAI,Computer consultancy and computer facilities management activities,8.09,0.13,
4013,LUPIN LTD.,U.S.A,WILLIAM GILEZA,MUMBAI,Manufacture of medicinal,1.31,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,"substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",,,
"401
4",LUPIN LTD.,U.S.A,MELODY SIES,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",0.66,0.01,
"401
5",REGENCY HOSPITAL LIMITED,U.S.A,international finance corporation,KANPUR,Hospital activities,235.38,3.65,
"401
6",AGRIMA INFOTECH INDIA PVT. LTD.,U.S.A,SHEILA V MALIEKEL,KOCHI,Other information technology and computer service activities n.e.c,2.36,0.04,
"401
7",MUTHOOT ROYALEX FOREX SERVICES PVT. LTD.,U.S.A,ROYAL EXCHANGE USA,KOCHI,Management of other investment funds,0.10,0.00,
"401
8",LUPIN LTD.,U.S.A,Goldman Sachs ( Mauritius) I Ltd FCCB,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,
endocrine",69.39,1.08,
"401
9",FIRST TIME US PHARMACEUTICALS INDIA PVT,U.S.A,FIRST TIME US GENERICS LLC,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",5.10,0.08,
"402
0",FIRST TIME US PHARMACEUTICALS INDIA PVT,U.S.A,FIRST TIME US GENERICS LLC,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",6.66,0.10,
"402
1",CTC GLOBAL INDIA PVT LTD,U.S.A,CTC Global Corporation,MUMBAI,Market research and public opinion polling,1.66,0.03,
"402
2",ENTOMO TECHNOLOGIES INDIA PVT. LTD.,U.S.A,ENTOMO INC,KOCHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",1.00,0.02,
"402
3",N V JOSEPH EXPORTS PVT. LTD.,U.S.A,SIBY POTHEN,KOCHI,"Manufacture of carpets, and
other floor coverings made of jute, mesta and coir",3.35,0.05,
"402
4",SEASONBOY DELIVERY SOLUTIONS PVT LTD,U.S.A,ADIMURTHY S NEELAMRAJU,HYDERABAD,Data processing activities including report writing,2.44,0.04,
"402
5",UAS LIFE SCIENCES INDIA PVT LTD,U.S.A,UAS LABORATORIES LLC,HYDERABAD,"Other human health activities
n.e.c. (including independent ambulance activities)",0.50,0.01,
"402
6",UAS LIFE SCIENCES INDIA PVT LTD,U.S.A,MC INDIA HOLDINGS LLC,HYDERABAD,"Other human health activities
n.e.c. (including independent ambulance activities)",0.00,0.00,
"402
7",1ST CONSULT TECHNOLOGIES PVT LTD,U.S.A,NATESH KRISHNAN,HYDERABAD,"Other human health activities
n.e.c. (including independent ambulance activities)",3.01,0.05,
4028,M/S PRIMUS GLOBAL SOLUTIONS PRIVATE LIMI,U.S.A,PRIMUS GLOBAL SERVICES INC,HYDERABAD,Providing software support and maintenance to the clients,8.26,0.13,
4029,VIVIFY VENTURES PVT LTD,U.S.A,VIVIFY VENTURES LLC,HYDERABAD,Activities of holding companies,1.34,0.02,
4030,VIVIFY VENTURES PVT LTD,U.S.A,VIVIFY VENTURES LLC,HYDERABAD,Activities of holding companies,4.67,0.07,
"403
1",NOCOINZ PAYMENT SOLUTIONS PRIVATE LIMITE,U.S.A,Amit Argrawal,JAIPUR,Other information technology and computer service activities n.e.c,0.00,0.00,
"403
2",SVR RETAIL PVT LTD,U.S.A,CALPIAN INC,KOLKATA,"Wholesale trade via e-
commerce excluding activities of commission agents",53.18,0.83,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"403
3",SHELA ENTERTAINMENT PVT LTD,U.S.A,SHIBJI BASU,KOLKATA,Production of motion picture,0.10,0.00,
"403
4",RICHARD DESIGN SERVICES INDIA PVT LTD,U.S.A,RICHARD DESIGN SERVICES INC,KOLKATA,Architectural and engineering activities and related technical consultancy,16.50,0.26,
"403
5",M/S PELICAN TRAVELS & TOURS PVT. LTD.,U.S.A,Pelican Tours & Travels Inc.,KOLKATA,Activities of travel agents and tour operators,0.10,0.00,
"403
6",TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,U.S.A,PRABHU THAMILARASAM,MUMBAI,Computer consultancy and computer facilities management activities,0.01,0.00,
"403
7",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,IA VENTURE STRATEGIES II SIDE FUND LP,MUMBAI,Other information technology and computer service activities n.e.c,0.01,0.00,
"403
8",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,TIANNE M WURMUSA,MUMBAI,"Other information technology and computer service activities
n.e.c",0.57,0.01,
"403
9",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,RUSSELL BYRNE,MUMBAI,"Other information technology
and computer service activities n.e.c",2.15,0.03,
"404
0",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,IA VENTURE STRATEGIES FUND II LP,MUMBAI,Other information technology and computer service activities n.e.c,24.13,0.37,
"404
1",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,IA VENTURE STRATEGIES II SIDE FUND LP,MUMBAI,Other information technology and computer service activities n.e.c,0.52,0.01,
"404
2",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,2011 BOILLOT FAMILY TRUST,MUMBAI,Other information technology and computer service activities n.e.c,1.66,0.03,
"404
3",GET SIMPLE TECHNOLOGIES PVT LTD,U.S.A,RUSSELL M BYRNE,MUMBAI,"Other information technology and computer service activities
n.e.c",6.64,0.10,
"404
4",TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,U.S.A,SWAMINATHAN SIVASUBRAMANIAN,MUMBAI,"Computer consultancy and
computer facilities management activities",0.03,0.00,
